UMD_original_r225,UMD_original_r375,UMD_original_r525,UMD_original_r675,UMD_original_r825,UMD_original_r975,UMD_original_r1125,UMD_original_r1275,SD_antes_r225,SD_antes_r375,SD_antes_r525,SD_antes_r675,SD_antes_r825,SD_antes_r975,SD_antes_r1125,SD_antes_r1275,SD_despues_r225,SD_despues_r375,SD_despues_r525,SD_despues_r675,SD_despues_r825,SD_despues_r975,SD_despues_r1125,SD_despues_r1275
0.07819307863195772,0.09367221692031401,0.09523627322186848,0.10758708433264123,0.11065612423067067,0.08744457896943922,0.1330503026861401,0.06369603702821114,0.04862187915760529,0.06208839555738966,0.06416658874356942,0.07059354371718758,0.05834062348127375,0.034010480008527216,0.0785222252780858,0.05990037878596554,0.04862187915760529,0.06208839555738966,0.06416658874356942,0.06926752884176851,0.04270303054344121,-0.04209448097473017,-0.051339656515198256,-0.12298332499188233
0.05424701800902555,0.09363715018023624,0.0757071805833082,0.11886495926004598,0.11230004253884131,0.07620007465470457,0.11306436604706545,0.1291450565105603,0.01227872954583154,0.06179167689572306,0.04652365928314146,0.061960243783128546,0.07283651836571581,0.07429483161421915,0.06320725208000477,0.08016423410835356,0.01227872954583154,0.06179167689572306,0.04652365928314146,0.06115334607765367,0.05428299861302314,-0.015768911177731493,-0.0630445950912107,-0.08462865713759773
0.05494367312022474,0.0908064790151282,0.07782750871841375,0.11644771121320127,0.09433059888165071,0.08280400957698039,0.10650571883066053,0.0911352986511362,0.02619439469478134,0.06524238151063264,0.05448782552428033,0.05898107665679913,0.04148087994860944,0.061675505250183664,0.07759410156163844,0.05922307315017817,0.02619439469478134,0.06524238151063264,0.05448782552428033,0.058477752894361835,0.02527789119492075,-0.017042283202175493,-0.05557443138359194,-0.13535017468423127
0.07517639039049355,0.09326853306386085,0.09109480480820797,0.11554269604246604,0.1200167088014493,0.09590768516096584,0.0677924381311341,0.09422256020669188,0.03347246861466228,0.05887852792661423,0.06120890582091435,0.06616467520140858,0.05653356950609907,0.07055081560507023,0.07987017815896581,0.0754860490629828,0.03347246861466228,0.05887852792661423,0.06120890582091435,0.0647455918322835,0.04087347809831306,-0.004598811127621237,-0.056268846569644815,-0.12152429833984517
0.07978392898891513,0.09792719100749132,0.08061641240363669,0.11194719124930477,0.10732029033648502,0.07387425910225807,0.12751895125086798,0.10370919072702331,0.04602018250248311,0.0669371863391393,0.07139338053672242,0.0635367026483267,0.05686166736078934,0.07874027599522462,0.07119336478389589,0.07249867490944192,0.04602018250248311,0.0669371863391393,0.07139338053672242,0.06175150273570533,0.03954917000026656,-0.005172348421681475,-0.07283064415825764,-0.12285602918341193
0.06470410700279258,0.09977088076279711,0.08982144776482216,0.11922777130865984,0.11784366871402692,0.10149713121397469,0.12558589780803428,0.06566318159463466,0.0353689871553603,0.06838731003602828,0.06902600027293025,0.05447776091737081,0.05822064328203342,0.05032916343689428,0.06863432386858621,0.08092880118340887,0.0353689871553603,0.06838731003602828,0.06902600027293025,0.052825093907784455,0.04130556175904213,-0.03681558175386928,-0.05029725414910093,-0.11726767167068483
0.03526832496448469,0.097599577637515,0.08513097115278276,0.11858175882242092,0.09500798833504989,0.10139998329019578,0.056996134725967734,0.10313041070140672,0.00019364095336725097,0.0631068911475852,0.06792278041319429,0.04240194348825942,0.05955097876621012,0.062153111245571095,0.07444087902842378,0.05084379947302798,0.00019364095336725097,0.0631068911475852,0.06792278041319429,0.04063272113910966,0.03591473561276996,-0.027376017241232793,-0.08838240453799338,-0.15743374948942346
0.06747441837266135,0.1017098397815617,0.09200700012226101,0.12802629431761567,0.10807847803901119,0.09347419417974244,0.10995989787891886,0.07120573165538006,0.04524108872426005,0.068226036415809,0.06793175365015547,0.06920103278483739,0.05080397487637925,0.07186519364844897,0.06615066551114046,0.07776728534696625,0.04524108872426005,0.068226036415809,0.06793175365015547,0.0674549488354587,0.033421638895286904,-0.017166142658032787,-0.07110849308258603,-0.14425120926136217
0.10396980948665692,0.09243581464482813,0.09187155373666832,0.11004241050798032,0.11038750880831504,0.10313771385516433,0.10435070627615313,0.03387980985247334,0.08458286238384108,0.05315217335033991,0.060123231347047675,0.06590244487886723,0.06397254940115889,0.057214542603198484,0.0680571460397082,0.06965864451564599,0.08458286238384108,0.05315217335033991,0.060123231347047675,0.06493289150625246,0.04796075920243708,-0.014816528379599257,-0.06204599731169832,-0.12872365779451025
0.08798067456586338,0.10096208109936433,0.0752435330657938,0.12454790713681117,0.1125553602042694,0.07148328627337205,0.09511223553796556,0.038745661217905965,0.06834145354996171,0.0642689232898279,0.054517516929537796,0.0787507620141448,0.07408145848936487,0.06193349875629181,0.07300976502855072,0.06906816062442935,0.06834145354996171,0.0642689232898279,0.054517516929537796,0.07701231288800788,0.05626113361654784,-0.04023716492920005,-0.05356971778924904,-0.13355065223713378
