source,event_id,sdId,r,phi,theta,logE,mu,em,has_rec,has_md,signal,candidate,silent,has_particles,thinning,weight,inside_rmin
SIB23e_175_180_proton_MdSdInfill_CORSIKA78010_FLUKA_Run010.root,Library_Prague_Santos_Yushkov:Run_10085:Shower_1:Use_1,4029,931.1796867448936,-0.7345555678223991,37.56818169937493,17.93696302088284,8,179,1,-1,9.10734491499276,1,0,1,1.0,1.0,0
SIB23e_175_180_proton_MdSdInfill_CORSIKA78010_FLUKA_Run010.root,Library_Prague_Santos_Yushkov:Run_10085:Shower_1:Use_1,4027,859.5638581139474,1.19804412509159,37.56818169937493,17.93696302088284,6,207,1,-1,6.107100607551506,1,0,1,1.0,1.0,0
SIB23e_175_180_proton_MdSdInfill_CORSIKA78010_FLUKA_Run010.root,Library_Prague_Santos_Yushkov:Run_10085:Shower_1:Use_1,4004,770.2395698300777,2.608202096055569,37.56818169937493,17.93696302088284,3,157,1,-1,5.2530426280244,1,0,1,1.0,1.0,0
SIB23e_175_180_proton_MdSdInfill_CORSIKA78010_FLUKA_Run010.root,Library_Prague_Santos_Yushkov:Run_10085:Shower_1:Use_1,4030,1221.512671862074,-1.3248269444600163,37.56818169937493,17.93696302088284,5,45,1,-1,4.024788826911175,1,0,1,1.0,1.0,0
SIB23e_175_180_proton_MdSdInfill_CORSIKA78010_FLUKA_Run010.root,Library_Prague_Santos_Yushkov:Run_10085:Shower_1:Use_1,4015,1071.685235847947,-1.8401873765689234,37.56818169937493,17.93696302088284,2,58,1,-1,2.9461836568415394,1,0,1,1.0,1.0,0
SIB23e_175_180_proton_MdSdInfill_CORSIKA78010_FLUKA_Run010.root,Library_Prague_Santos_Yushkov:Run_10085:Shower_1:Use_1,4048,1106.0223431554036,0.6268856305983928,37.56818169937493,17.93696302088284,3,78,1,-1,2.832514072198314,1,0,1,1.0,1.0,0
SIB23e_175_180_proton_MdSdInfill_CORSIKA78010_FLUKA_Run010.root,Library_Prague_Santos_Yushkov:Run_10085:Shower_1:Use_1,4049,1086.5884338678484,-0.05848472772120611,37.56818169937493,17.93696302088284,2,103,1,-1,2.7637124714441548,1,0,1,1.0,1.0,0
SIB23e_175_180_proton_MdSdInfill_CORSIKA78010_FLUKA_Run010.root,Library_Prague_Santos_Yushkov:Run_10085:Shower_1:Use_1,4003,1359.1291729790908,2.730319797492187,37.56818169937493,17.93696302088284,2,3,1,-1,2.7476062046839487,1,0,0,1.0,1.0,0
SIB23e_175_180_proton_MdSdInfill_CORSIKA78010_FLUKA_Run010.root,Library_Prague_Santos_Yushkov:Run_10085:Shower_1:Use_1,4001,1070.2627677390603,-2.983037081383169,37.56818169937493,17.93696302088284,1,34,1,-1,2.156335752891437,0,1,1,1.0,1.0,0
SIB23e_175_180_proton_MdSdInfill_CORSIKA78010_FLUKA_Run010.root,Library_Prague_Santos_Yushkov:Run_10085:Shower_1:Use_1,4012,989.6795125537818,1.846690363964711,37.56818169937493,17.93696302088284,0,78,1,-1,1.8669931555797252,0,1,1,1.0,1.0,0
SIB23e_175_180_proton_MdSdInfill_CORSIKA78010_FLUKA_Run010.root,Library_Prague_Santos_Yushkov:Run_10085:Shower_1:Use_1,4016,1732.1776610813688,-1.9734431753102906,37.56818169937493,17.93696302088284,0,1,0,-1,,0,0,0,1.0,1.0,0
SIB23e_175_180_proton_MdSdInfill_CORSIKA78010_FLUKA_Run010.root,Library_Prague_Santos_Yushkov:Run_10085:Shower_1:Use_1,4011,1394.6126123152171,2.2281791331591307,37.56818169937493,17.93696302088284,1,7,0,-1,,0,0,1,1.0,1.0,0
SIB23e_175_180_proton_MdSdInfill_CORSIKA78010_FLUKA_Run010.root,Library_Prague_Santos_Yushkov:Run_10085:Shower_1:Use_1,4007,1623.5504448003944,-2.6755122063474106,37.56818169937493,17.93696302088284,1,6,0,-1,,0,0,1,1.0,1.0,0
SIB23e_175_180_proton_MdSdInfill_CORSIKA78010_FLUKA_Run010.root,Library_Prague_Santos_Yushkov:Run_10085:Shower_1:Use_1,4006,1236.8694602929172,-2.3484812718604386,37.56818169937493,17.93696302088284,2,18,0,-1,,0,0,1,1.0,1.0,0
SIB23e_175_180_proton_MdSdInfill_CORSIKA78010_FLUKA_Run010.root,Library_Prague_Santos_Yushkov:Run_10085:Shower_1:Use_1,4002,1639.4524728885517,-3.1310575365962636,37.56818169937493,17.93696302088284,0,6,0,-1,,0,0,1,1.0,1.0,0
SIB23e_175_180_proton_MdSdInfill_CORSIKA78010_FLUKA_Run010.root,Library_Prague_Santos_Yushkov:Run_10085:Shower_1:Use_1,4051,1600.2454594409398,-0.9884244379444852,37.56818169937493,17.93696302088284,1,15,0,-1,,0,0,1,1.0,1.0,0
SIB23e_175_180_proton_MdSdInfill_CORSIKA78010_FLUKA_Run010.root,Library_Prague_Santos_Yushkov:Run_10085:Shower_1:Use_1,4050,1491.470790420068,-0.5470708771449488,37.56818169937493,17.93696302088284,0,17,0,-1,,0,0,1,1.0,1.0,0
SIB23e_175_180_proton_MdSdInfill_CORSIKA78010_FLUKA_Run010.root,Library_Prague_Santos_Yushkov:Run_10085:Shower_1:Use_1,4026,1517.9531150959922,1.4889456331763937,37.56818169937493,17.93696302088284,2,9,0,-1,,0,0,1,1.0,1.0,0
SIB23e_175_180_proton_MdSdInfill_CORSIKA78010_FLUKA_Run010.root,Library_Prague_Santos_Yushkov:Run_10085:Shower_1:Use_1,4031,1748.0095865949277,-1.6258193082788412,37.56818169937493,17.93696302088284,1,7,0,-1,,0,0,0,1.0,1.0,0
SIB23e_175_180_proton_MdSdInfill_CORSIKA78010_FLUKA_Run010.root,Library_Prague_Santos_Yushkov:Run_10085:Shower_1:Use_1,4047,1533.7084976728322,1.091875630783101,37.56818169937493,17.93696302088284,1,16,0,-1,,0,0,1,1.0,1.0,0
SIB23e_175_180_proton_MdSdInfill_CORSIKA78010_FLUKA_Run010.root,Library_Prague_Santos_Yushkov:Run_10085:Shower_1:Use_1,4025,1726.5777554567724,1.8395742471374767,37.56818169937493,17.93696302088284,0,3,0,-1,,0,0,0,1.0,1.0,0
SIB23e_175_180_proton_MdSdInfill_CORSIKA78010_FLUKA_Run010.root,Library_Prague_Santos_Yushkov:Run_10088:Shower_1:Use_1,4018,300.06745296654213,0.4256360606092465,37.37055700592979,17.510222504581712,25,6890,1,-1,101.79617340800881,1,0,1,1.0,1.0,0
SIB23e_175_180_proton_MdSdInfill_CORSIKA78010_FLUKA_Run010.root,Library_Prague_Santos_Yushkov:Run_10088:Shower_1:Use_1,4036,320.11086601850866,-2.639696092581461,37.37055700592979,17.510222504581712,14,2785,1,-1,57.524093220212556,1,0,1,1.0,1.0,0
SIB23e_175_180_proton_MdSdInfill_CORSIKA78010_FLUKA_Run010.root,Library_Prague_Santos_Yushkov:Run_10088:Shower_1:Use_1,4019,620.6801478538888,1.8935062095566104,37.37055700592979,17.510222504581712,3,397,1,-1,8.172140601696869,1,0,1,1.0,1.0,0
SIB23e_175_180_proton_MdSdInfill_CORSIKA78010_FLUKA_Run010.root,Library_Prague_Santos_Yushkov:Run_10088:Shower_1:Use_1,4037,812.5098482574307,2.7491513616151892,37.37055700592979,17.510222504581712,3,79,1,-1,6.900088891872638,1,0,1,1.0,1.0,0
SIB23e_175_180_proton_MdSdInfill_CORSIKA78010_FLUKA_Run010.root,Library_Prague_Santos_Yushkov:Run_10088:Shower_1:Use_1,4035,647.1205516074109,-1.2735565684387553,37.37055700592979,17.510222504581712,2,429,1,-1,6.187943697911561,1,0,1,1.0,1.0,0
SIB23e_175_180_proton_MdSdInfill_CORSIKA78010_FLUKA_Run010.root,Library_Prague_Santos_Yushkov:Run_10088:Shower_1:Use_1,4007,937.2410449042081,1.1798911697847936,37.37055700592979,17.510222504581712,1,99,1,-1,2.728232794460309,0,1,1,1.0,1.0,0
SIB23e_175_180_proton_MdSdInfill_CORSIKA78010_FLUKA_Run010.root,Library_Prague_Santos_Yushkov:Run_10088:Shower_1:Use_1,4034,817.8881014287966,-0.42985207248361396,37.37055700592979,17.510222504581712,1,222,1,-1,2.2274013878337984,1,0,1,1.0,1.0,0
SIB23e_175_180_proton_MdSdInfill_CORSIKA78010_FLUKA_Run010.root,Library_Prague_Santos_Yushkov:Run_10088:Shower_1:Use_1,4017,919.68683696055,0.45213276421329873,37.37055700592979,17.510222504581712,2,123,1,-1,1.6410367356702016,0,1,1,1.0,1.0,0
SIB23e_175_180_proton_MdSdInfill_CORSIKA78010_FLUKA_Run010.root,Library_Prague_Santos_Yushkov:Run_10088:Shower_1:Use_1,4008,1246.7573516493737,2.135217043398544,37.37055700592979,17.510222504581712,2,25,1,-1,1.2068743883143462,0,1,1,1.0,1.0,0
SIB23e_175_180_proton_MdSdInfill_CORSIKA78010_FLUKA_Run010.root,Library_Prague_Santos_Yushkov:Run_10088:Shower_1:Use_1,4033,1299.0147445266,-0.048474382386678866,37.37055700592979,17.510222504581712,0,21,0,-1,,0,0,1,1.0,1.0,0
SIB23e_175_180_proton_MdSdInfill_CORSIKA78010_FLUKA_Run010.root,Library_Prague_Santos_Yushkov:Run_10088:Shower_1:Use_1,4056,1456.7403122245573,-0.5859664222067865,37.37055700592979,17.510222504581712,0,3,0,-1,,0,0,1,1.0,1.0,0
SIB23e_175_180_proton_MdSdInfill_CORSIKA78010_FLUKA_Run010.root,Library_Prague_Santos_Yushkov:Run_10088:Shower_1:Use_1,4057,1268.543057265728,-1.02385049185144,37.37055700592979,17.510222504581712,0,28,0,-1,,0,0,1,1.0,1.0,0
SIB23e_175_180_proton_MdSdInfill_CORSIKA78010_FLUKA_Run010.root,Library_Prague_Santos_Yushkov:Run_10088:Shower_1:Use_1,4058,1365.4904707756525,-1.4932226891937608,37.37055700592979,17.510222504581712,0,9,0,-1,,0,0,1,1.0,1.0,0
SIB23e_175_180_proton_MdSdInfill_CORSIKA78010_FLUKA_Run010.root,Library_Prague_Santos_Yushkov:Run_10088:Shower_1:Use_1,4059,967.8502610438704,-1.956782142886821,37.37055700592979,17.510222504581712,0,54,0,-1,,0,0,1,1.0,1.0,0
SIB23e_175_180_proton_MdSdInfill_CORSIKA78010_FLUKA_Run010.root,Library_Prague_Santos_Yushkov:Run_10088:Shower_1:Use_1,4060,939.6477856752567,-2.6640002968511003,37.37055700592979,17.510222504581712,0,23,0,-1,,0,0,1,1.0,1.0,0
SIB23e_175_180_proton_MdSdInfill_CORSIKA78010_FLUKA_Run010.root,Library_Prague_Santos_Yushkov:Run_10088:Shower_1:Use_1,4061,1305.001374733518,3.116424902869108,37.37055700592979,17.510222504581712,1,8,0,-1,,0,0,1,1.0,1.0,0
SIB23e_175_180_proton_MdSdInfill_CORSIKA78010_FLUKA_Run010.root,Library_Prague_Santos_Yushkov:Run_10088:Shower_1:Use_1,4001,1668.5131093090006,1.3033200731088561,37.37055700592979,17.510222504581712,0,5,0,-1,,0,0,1,1.0,1.0,0
SIB23e_175_180_proton_MdSdInfill_CORSIKA78010_FLUKA_Run010.root,Library_Prague_Santos_Yushkov:Run_10088:Shower_1:Use_1,4002,1336.0699338000427,1.6554708460851717,37.37055700592979,17.510222504581712,0,11,0,-1,,0,0,1,1.0,1.0,0
SIB23e_175_180_proton_MdSdInfill_CORSIKA78010_FLUKA_Run010.root,Library_Prague_Santos_Yushkov:Run_10088:Shower_1:Use_1,4006,1462.8330100424566,0.8984208421845619,37.37055700592979,17.510222504581712,0,10,0,-1,,0,0,1,1.0,1.0,0
SIB23e_175_180_proton_MdSdInfill_CORSIKA78010_FLUKA_Run010.root,Library_Prague_Santos_Yushkov:Run_10088:Shower_1:Use_1,4016,1539.479950911657,0.4572814358291515,37.37055700592979,17.510222504581712,0,10,0,-1,,0,0,1,1.0,1.0,0
SIB23e_175_180_proton_MdSdInfill_CORSIKA78010_FLUKA_Run010.root,Library_Prague_Santos_Yushkov:Run_10088:Shower_1:Use_1,4020,1446.2785621953465,2.5756727827179313,37.37055700592979,17.510222504581712,0,9,0,-1,,0,0,1,1.0,1.0,0
SIB23e_175_180_proton_MdSdInfill_CORSIKA78010_FLUKA_Run010.root,Library_Prague_Santos_Yushkov:Run_10092:Shower_1:Use_1,4010,202.20733485714175,-0.10317933608017361,37.26952484772694,17.84379688225259,47,16786,1,-1,294.81644903308415,1,0,1,1.0,1.0,0
SIB23e_175_180_proton_MdSdInfill_CORSIKA78010_FLUKA_Run010.root,Library_Prague_Santos_Yushkov:Run_10092:Shower_1:Use_1,4022,397.0106789565922,-3.0690026666283923,37.26952484772694,17.84379688225259,8,1352,1,-1,32.3466146394285,1,0,1,1.0,1.0,0
SIB23e_175_180_proton_MdSdInfill_CORSIKA78010_FLUKA_Run010.root,Library_Prague_Santos_Yushkov:Run_10092:Shower_1:Use_1,4023,633.7515763530026,1.7366863446708112,37.26952484772694,17.84379688225259,7,458,1,-1,15.132021108924478,1,0,1,1.0,1.0,0
SIB23e_175_180_proton_MdSdInfill_CORSIKA78010_FLUKA_Run010.root,Library_Prague_Santos_Yushkov:Run_10092:Shower_1:Use_1,4024,802.023178994108,0.9096297592705491,37.26952484772694,17.84379688225259,4,261,1,-1,7.5666697976544866,1,0,1,1.0,1.0,0
SIB23e_175_180_proton_MdSdInfill_CORSIKA78010_FLUKA_Run010.root,Library_Prague_Santos_Yushkov:Run_10092:Shower_1:Use_1,4011,798.3859374436494,-0.01610783887623145,37.26952484772694,17.84379688225259,5,305,1,-1,6.560995807042609,1,0,1,1.0,1.0,0
SIB23e_175_180_proton_MdSdInfill_CORSIKA78010_FLUKA_Run010.root,Library_Prague_Santos_Yushkov:Run_10092:Shower_1:Use_1,4009,680.667779066086,-1.7036370999973103,37.26952484772694,17.84379688225259,4,332,1,-1,6.339926554710316,1,0,1,1.0,1.0,0
SIB23e_175_180_proton_MdSdInfill_CORSIKA78010_FLUKA_Run010.root,Library_Prague_Santos_Yushkov:Run_10092:Shower_1:Use_1,4021,968.6448186309902,-2.3595425426920387,37.26952484772694,17.84379688225259,3,57,1,-1,5.159117898118258,1,0,1,1.0,1.0,0
SIB23e_175_180_proton_MdSdInfill_CORSIKA78010_FLUKA_Run010.root,Library_Prague_Santos_Yushkov:Run_10092:Shower_1:Use_1,4003,837.5623909268902,-0.9206655885252932,37.26952484772694,17.84379688225259,2,249,1,-1,4.3899305405739995,1,0,1,1.0,1.0,0
SIB23e_175_180_proton_MdSdInfill_CORSIKA78010_FLUKA_Run010.root,Library_Prague_Santos_Yushkov:Run_10092:Shower_1:Use_1,4025,1264.198929857258,0.5317334685039055,37.26952484772694,17.84379688225259,2,38,1,-1,2.068726403437465,0,1,1,1.0,1.0,0
SIB23e_175_180_proton_MdSdInfill_CORSIKA78010_FLUKA_Run010.root,Library_Prague_Santos_Yushkov:Run_10092:Shower_1:Use_1,4041,934.4557387348717,2.420284323129977,37.26952484772694,17.84379688225259,1,62,1,-1,1.5562048712565815,0,1,1,1.0,1.0,0
SIB23e_175_180_proton_MdSdInfill_CORSIKA78010_FLUKA_Run010.root,Library_Prague_Santos_Yushkov:Run_10092:Shower_1:Use_1,4008,1382.1749061277314,-1.8503562978923742,37.26952484772694,17.84379688225259,1,19,1,-1,0.9155591410130838,0,1,1,1.0,1.0,0
SIB23e_175_180_proton_MdSdInfill_CORSIKA78010_FLUKA_Run010.root,Library_Prague_Santos_Yushkov:Run_10092:Shower_1:Use_1,4002,1338.04885474114,-1.4088782686003989,37.26952484772694,17.84379688225259,1,21,1,-1,0.8639171053590694,0,1,1,1.0,1.0,0
SIB23e_175_180_proton_MdSdInfill_CORSIKA78010_FLUKA_Run010.root,Library_Prague_Santos_Yushkov:Run_10092:Shower_1:Use_1,4012,1395.4946804008794,-0.003506284797239236,37.26952484772694,17.84379688225259,1,27,1,-1,0.7412026069937271,0,1,1,1.0,1.0,0
SIB23e_175_180_proton_MdSdInfill_CORSIKA78010_FLUKA_Run010.root,Library_Prague_Santos_Yushkov:Run_10092:Shower_1:Use_1,4044,1506.8061794253238,1.0236902177053036,37.26952484772694,17.84379688225259,0,21,1,-1,0.45195426640046815,0,1,1,1.0,1.0,0
SIB23e_175_180_proton_MdSdInfill_CORSIKA78010_FLUKA_Run010.root,Library_Prague_Santos_Yushkov:Run_10092:Shower_1:Use_1,4039,1458.1536835080838,-2.6481999477507534,37.26952484772694,17.84379688225259,0,5,0,-1,,0,0,1,1.0,1.0,0
SIB23e_175_180_proton_MdSdInfill_CORSIKA78010_FLUKA_Run010.root,Library_Prague_Santos_Yushkov:Run_10092:Shower_1:Use_1,4040,993.6891181311446,-3.1045897974581758,37.26952484772694,17.84379688225259,1,29,0,-1,,0,0,1,1.0,1.0,0
SIB23e_175_180_proton_MdSdInfill_CORSIKA78010_FLUKA_Run010.root,Library_Prague_Santos_Yushkov:Run_10092:Shower_1:Use_1,4042,1335.5435939980416,1.8831266072200918,37.26952484772694,17.84379688225259,1,15,0,-1,,0,0,1,1.0,1.0,0
SIB23e_175_180_proton_MdSdInfill_CORSIKA78010_FLUKA_Run010.root,Library_Prague_Santos_Yushkov:Run_10092:Shower_1:Use_1,4043,1292.4548944370351,1.4258227086611852,37.26952484772694,17.84379688225259,1,12,0,-1,,0,0,1,1.0,1.0,0
SIB23e_175_180_proton_MdSdInfill_CORSIKA78010_FLUKA_Run010.root,Library_Prague_Santos_Yushkov:Run_10092:Shower_1:Use_1,4001,1543.8923703917476,-1.0163186464858032,37.26952484772694,17.84379688225259,0,9,0,-1,,0,0,1,1.0,1.0,0
SIB23e_175_180_proton_MdSdInfill_CORSIKA78010_FLUKA_Run010.root,Library_Prague_Santos_Yushkov:Run_10092:Shower_1:Use_1,4004,1285.717785069383,-0.5379180834057911,37.26952484772694,17.84379688225259,1,40,0,-1,,0,0,1,1.0,1.0,0
SIB23e_175_180_proton_MdSdInfill_CORSIKA78010_FLUKA_Run010.root,Library_Prague_Santos_Yushkov:Run_10092:Shower_1:Use_1,4020,1656.3546727929222,-2.2027384153603973,37.26952484772694,17.84379688225259,0,2,0,-1,,0,0,1,1.0,1.0,0
SIB23e_175_180_proton_MdSdInfill_CORSIKA78010_FLUKA_Run010.root,Library_Prague_Santos_Yushkov:Run_10104:Shower_1:Use_1,4214,252.0283309036314,1.0835117609577183,33.75582282167311,17.831790967307267,38,10063,1,-1,184.51414831988117,1,0,1,1.0,1.0,0
SIB23e_175_180_proton_MdSdInfill_CORSIKA78010_FLUKA_Run010.root,Library_Prague_Santos_Yushkov:Run_10104:Shower_1:Use_1,4074,480.94766910987516,-1.8606252660821498,33.75582282167311,17.831790967307267,12,1187,1,-1,25.397122708936546,1,0,1,1.0,1.0,0
SIB23e_175_180_proton_MdSdInfill_CORSIKA78010_FLUKA_Run010.root,Library_Prague_Santos_Yushkov:Run_10104:Shower_1:Use_1,4217,618.017158751819,-0.6771632907919366,33.75582282167311,17.831790967307267,13,907,1,-1,22.907900491297777,1,0,1,1.0,1.0,0
SIB23e_175_180_proton_MdSdInfill_CORSIKA78010_FLUKA_Run010.root,Library_Prague_Santos_Yushkov:Run_10104:Shower_1:Use_1,4218,522.7687439319604,2.8524745147734887,33.75582282167311,17.831790967307267,3,638,1,-1,11.15225537249556,1,0,1,1.0,1.0,0
SIB23e_175_180_proton_MdSdInfill_CORSIKA78010_FLUKA_Run010.root,Library_Prague_Santos_Yushkov:Run_10104:Shower_1:Use_1,4213,794.4728176865815,0.3822464406414352,33.75582282167311,17.831790967307267,5,300,1,-1,6.7942256776078525,1,0,1,1.0,1.0,0
SIB23e_175_180_proton_MdSdInfill_CORSIKA78010_FLUKA_Run010.root,Library_Prague_Santos_Yushkov:Run_10104:Shower_1:Use_1,4215,868.0930249487504,1.8576219370876965,33.75582282167311,17.831790967307267,2,127,1,-1,4.307904291252555,1,0,1,1.0,1.0,0
SIB23e_175_180_proton_MdSdInfill_CORSIKA78010_FLUKA_Run010.root,Library_Prague_Santos_Yushkov:Run_10104:Shower_1:Use_1,4053,1394.8626991223266,0.7789403340163504,33.75582282167311,17.831790967307267,2,29,1,-1,2.780757884932297,1,0,1,1.0,1.0,0
SIB23e_175_180_proton_MdSdInfill_CORSIKA78010_FLUKA_Run010.root,Library_Prague_Santos_Yushkov:Run_10104:Shower_1:Use_1,4054,980.2301222330517,1.1798694333896687,33.75582282167311,17.831790967307267,0,94,1,-1,0.8303322709650959,0,1,1,1.0,1.0,0
SIB23e_175_180_proton_MdSdInfill_CORSIKA78010_FLUKA_Run010.root,Library_Prague_Santos_Yushkov:Run_10104:Shower_1:Use_1,4212,1405.8728147801794,0.2663123369027135,33.75582282167311,17.831790967307267,0,27,0,-1,,0,0,1,1.0,1.0,0
SIB23e_175_180_proton_MdSdInfill_CORSIKA78010_FLUKA_Run010.root,Library_Prague_Santos_Yushkov:Run_10104:Shower_1:Use_1,4216,1565.8994375169216,1.9703460606047796,33.75582282167311,17.831790967307267,0,8,0,-1,,0,0,1,1.0,1.0,0
SIB23e_175_180_proton_MdSdInfill_CORSIKA78010_FLUKA_Run010.root,Library_Prague_Santos_Yushkov:Run_10104:Shower_1:Use_1,4032,1709.7920560061953,1.1940247625811584,33.75582282167311,17.831790967307267,1,8,0,-1,,0,0,1,1.0,1.0,0
SIB23e_175_180_proton_MdSdInfill_CORSIKA78010_FLUKA_Run010.root,Library_Prague_Santos_Yushkov:Run_10104:Shower_1:Use_1,4055,1516.2456837770487,1.5642415712706823,33.75582282167311,17.831790967307267,1,11,0,-1,,0,0,1,1.0,1.0,0
SIB23e_175_180_proton_MdSdInfill_CORSIKA78010_FLUKA_Run010.root,Library_Prague_Santos_Yushkov:Run_10104:Shower_1:Use_1,4095,1781.283414667252,-1.233232571310931,33.75582282167311,17.831790967307267,0,4,0,-1,,0,0,1,1.0,1.0,0
SIB23e_175_180_proton_MdSdInfill_CORSIKA78010_FLUKA_Run010.root,Library_Prague_Santos_Yushkov:Run_10104:Shower_1:Use_1,4097,1503.9636593236924,-2.725281748528861,33.75582282167311,17.831790967307267,1,4,0,-1,,0,0,1,1.0,1.0,0
SIB23e_175_180_proton_MdSdInfill_CORSIKA78010_FLUKA_Run010.root,Library_Prague_Santos_Yushkov:Run_10104:Shower_1:Use_1,4073,1144.6024114570173,-0.2775232396753035,33.75582282167311,17.831790967307267,0,82,0,-1,,0,0,1,1.0,1.0,0
SIB23e_175_180_proton_MdSdInfill_CORSIKA78010_FLUKA_Run010.root,Library_Prague_Santos_Yushkov:Run_10104:Shower_1:Use_1,4075,1150.5043602722021,2.4211832043318884,33.75582282167311,17.831790967307267,1,23,0,-1,,0,0,1,1.0,1.0,0
SIB23e_175_180_proton_MdSdInfill_CORSIKA78010_FLUKA_Run010.root,Library_Prague_Santos_Yushkov:Run_10107:Shower_1:Use_1,4019,312.5485283850431,-2.210163492178352,38.6160420010816,17.775936478205956,12,3721,1,-1,77.04917409296449,1,0,1,1.0,1.0,0
SIB23e_175_180_proton_MdSdInfill_CORSIKA78010_FLUKA_Run010.root,Library_Prague_Santos_Yushkov:Run_10107:Shower_1:Use_1,4037,390.56863255326573,1.1579649331491737,38.6160420010816,17.775936478205956,10,3005,1,-1,43.70376319597644,1,0,1,1.0,1.0,0
SIB23e_175_180_proton_MdSdInfill_CORSIKA78010_FLUKA_Run010.root,Library_Prague_Santos_Yushkov:Run_10107:Shower_1:Use_1,4008,512.6394586312522,-0.6912247455922644,38.6160420010816,17.775936478205956,7,1436,1,-1,19.57581373330321,1,0,1,1.0,1.0,0
SIB23e_175_180_proton_MdSdInfill_CORSIKA78010_FLUKA_Run010.root,Library_Prague_Santos_Yushkov:Run_10107:Shower_1:Use_1,4036,607.0711917663506,2.3457083798392953,38.6160420010816,17.775936478205956,7,384,1,-1,10.811087758255447,1,0,1,1.0,1.0,0
SIB23e_175_180_proton_MdSdInfill_CORSIKA78010_FLUKA_Run010.root,Library_Prague_Santos_Yushkov:Run_10107:Shower_1:Use_1,4020,790.1395357208556,0.3646354423551837,38.6160420010816,17.775936478205956,4,316,1,-1,6.8495791101760135,1,0,1,1.0,1.0,0
SIB23e_175_180_proton_MdSdInfill_CORSIKA78010_FLUKA_Run010.root,Library_Prague_Santos_Yushkov:Run_10107:Shower_1:Use_1,4002,936.8000289454062,-1.5154662691407597,38.6160420010816,17.775936478205956,1,112,1,-1,2.6922179278956304,0,1,1,1.0,1.0,0
SIB23e_175_180_proton_MdSdInfill_CORSIKA78010_FLUKA_Run010.root,Library_Prague_Santos_Yushkov:Run_10107:Shower_1:Use_1,4018,787.5527703519468,-2.9177412966831646,38.6160420010816,17.775936478205956,1,123,1,-1,2.552693265682081,1,0,1,1.0,1.0,0
SIB23e_175_180_proton_MdSdInfill_CORSIKA78010_FLUKA_Run010.root,Library_Prague_Santos_Yushkov:Run_10107:Shower_1:Use_1,4017,1359.4309245541929,-2.52744045315285,38.6160420010816,17.775936478205956,2,11,1,-1,2.1494443377055137,0,1,1,1.0,1.0,0
SIB23e_175_180_proton_MdSdInfill_CORSIKA78010_FLUKA_Run010.root,Library_Prague_Santos_Yushkov:Run_10107:Shower_1:Use_1,4009,1193.2744801900355,-1.0113414902922975,38.6160420010816,17.775936478205956,1,44,1,-1,1.8742521293029217,0,1,1,1.0,1.0,0
SIB23e_175_180_proton_MdSdInfill_CORSIKA78010_FLUKA_Run010.root,Library_Prague_Santos_Yushkov:Run_10107:Shower_1:Use_1,4038,1400.8116037449574,0.6887705233479112,38.6160420010816,17.775936478205956,1,23,1,-1,1.7031732806150153,0,1,1,1.0,1.0,0
SIB23e_175_180_proton_MdSdInfill_CORSIKA78010_FLUKA_Run010.root,Library_Prague_Santos_Yushkov:Run_10107:Shower_1:Use_1,4061,1087.993090102804,1.0933516810387305,38.6160420010816,17.775936478205956,0,79,1,-1,0.9477201384767477,0,1,1,1.0,1.0,0
SIB23e_175_180_proton_MdSdInfill_CORSIKA78010_FLUKA_Run010.root,Library_Prague_Santos_Yushkov:Run_10107:Shower_1:Use_1,4039,1335.6871401599285,0.15468256520944482,38.6160420010816,17.775936478205956,0,33,1,-1,0.6561273290887186,0,1,1,1.0,1.0,0
SIB23e_175_180_proton_MdSdInfill_CORSIKA78010_FLUKA_Run010.root,Library_Prague_Santos_Yushkov:Run_10107:Shower_1:Use_1,4021,1056.301142976932,-0.3912194360703723,38.6160420010816,17.775936478205956,0,103,1,-1,0.6411101545214782,0,1,1,1.0,1.0,0
SIB23e_175_180_proton_MdSdInfill_CORSIKA78010_FLUKA_Run010.root,Library_Prague_Santos_Yushkov:Run_10107:Shower_1:Use_1,4060,1045.493061693507,1.6488485913352495,38.6160420010816,17.775936478205956,0,46,1,-1,0.5255593948604751,0,1,1,1.0,1.0,0
SIB23e_175_180_proton_MdSdInfill_CORSIKA78010_FLUKA_Run010.root,Library_Prague_Santos_Yushkov:Run_10107:Shower_1:Use_1,4034,1352.8720063555127,-3.0684676599580554,38.6160420010816,17.775936478205956,1,12,0,-1,,0,0,1,1.0,1.0,0
SIB23e_175_180_proton_MdSdInfill_CORSIKA78010_FLUKA_Run010.root,Library_Prague_Santos_Yushkov:Run_10107:Shower_1:Use_1,4035,1127.8742560950004,2.6726583556862704,38.6160420010816,17.775936478205956,0,22,0,-1,,0,0,1,1.0,1.0,0
SIB23e_175_180_proton_MdSdInfill_CORSIKA78010_FLUKA_Run010.root,Library_Prague_Santos_Yushkov:Run_10107:Shower_1:Use_1,4040,1629.9693367816333,-0.29812690959333477,38.6160420010816,17.775936478205956,0,9,0,-1,,0,0,1,1.0,1.0,0
SIB23e_175_180_proton_MdSdInfill_CORSIKA78010_FLUKA_Run010.root,Library_Prague_Santos_Yushkov:Run_10107:Shower_1:Use_1,4057,1692.0530852544553,2.7881237076883805,38.6160420010816,17.775936478205956,0,2,0,-1,,0,0,1,1.0,1.0,0
